date,time,frame_begin,frame_end,samples,connected,frame_gap,warmup,status_label,status_absent,status_awake,status_asleep,toss_valid,toss_label,toss_index,toss_calm,toss_slight,toss_moderate
2026-07-17,15:57:21,285682,285704,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:22,285706,285728,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:23,285729,285752,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:24,285753,285775,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:25,285776,285799,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:26,285800,285822,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:28,285824,285846,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:29,285848,285870,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:30,285871,285893,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:31,285894,285917,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:32,285918,285941,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:34,285942,285965,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:35,285966,285987,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:36,285989,286011,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:37,286013,286035,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:38,286037,286059,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:39,286060,286083,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:41,286084,286106,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:42,286107,286129,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:43,286131,286153,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:44,286154,286177,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:45,286178,286200,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:46,286201,286223,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:48,286225,286247,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:49,286248,286270,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:50,286271,286294,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:51,286295,286317,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:52,286319,286341,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:53,286343,286364,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:55,286365,286388,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:56,286389,286411,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:57,286413,286435,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:58,286436,286459,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:57:59,286460,286483,20,1,0,0,absent,0.9988,0.0001,0.0011,0,,,,,
2026-07-17,15:58:01,286484,286506,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,15:58:02,286508,286531,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,15:58:03,286532,286554,20,1,0,0,absent,0.9937,0.0003,0.0060,0,,,,,
2026-07-17,15:58:04,286555,286578,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:05,286579,286601,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:07,286603,286625,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:08,286626,286648,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:09,286650,286672,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:10,286673,286696,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:11,286697,286719,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:12,286721,286743,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:14,286745,286767,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:15,286768,286791,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:16,286792,286814,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:17,286815,286838,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:18,286839,286862,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:20,286863,286885,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:21,286887,286909,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:22,286910,286932,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:23,286933,286956,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:24,286957,286979,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:25,286981,287003,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:27,287004,287027,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:28,287028,287050,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:29,287051,287074,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:30,287075,287097,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:31,287098,287121,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:33,287122,287145,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:34,287146,287169,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:35,287170,287192,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:36,287193,287216,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:37,287217,287239,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:38,287240,287263,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:40,287264,287286,20,1,0,0,absent,0.9992,0.0001,0.0007,0,,,,,
2026-07-17,15:58:41,287287,287309,20,1,0,0,absent,0.9973,0.0003,0.0025,0,,,,,
2026-07-17,15:58:42,287311,287333,20,1,0,0,absent,0.9973,0.0003,0.0025,0,,,,,
2026-07-17,15:58:43,287334,287356,20,1,0,0,absent,0.9985,0.0001,0.0014,0,,,,,
2026-07-17,15:58:44,287357,287380,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:45,287382,287404,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:47,287405,287427,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:48,287428,287451,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:49,287452,287475,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:50,287476,287499,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:51,287500,287522,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:53,287523,287545,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:54,287547,287569,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:55,287570,287593,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:56,287594,287616,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:57,287618,287640,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:58:58,287641,287664,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:00,287665,287688,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:01,287689,287711,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:02,287712,287735,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:03,287736,287758,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:04,287760,287781,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:06,287783,287805,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:07,287806,287829,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:08,287830,287852,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:09,287853,287875,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:10,287877,287899,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:11,287900,287923,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:13,287924,287947,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:14,287948,287970,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:15,287972,287994,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:16,287995,288017,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:17,288019,288041,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:19,288042,288065,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:20,288066,288088,20,1,0,0,absent,0.9981,0.0002,0.0018,0,,,,,
2026-07-17,15:59:21,288089,288112,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,15:59:22,288113,288136,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,15:59:23,288137,288160,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,15:59:24,288161,288184,20,1,0,0,absent,0.9975,0.0002,0.0022,0,,,,,
2026-07-17,15:59:26,288185,288207,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:27,288209,288231,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:28,288232,288255,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:29,288256,288279,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:30,288280,288302,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:32,288303,288325,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:33,288326,288349,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:34,288350,288372,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:35,288374,288396,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:36,288397,288419,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:37,288421,288444,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:39,288445,288467,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:40,288468,288491,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:41,288492,288514,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:42,288516,288538,20,1,0,0,absent,0.9990,0.0001,0.0009,0,,,,,
2026-07-17,15:59:43,288539,288561,20,1,0,0,absent,0.9688,0.0008,0.0305,0,,,,,
2026-07-17,15:59:45,288563,288585,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:46,288586,288609,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:47,288610,288633,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:48,288634,288656,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:49,288658,288680,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:50,288681,288703,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:52,288705,288727,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:53,288728,288750,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:54,288751,288773,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:55,288775,288797,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:56,288798,288821,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:58,288822,288844,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,15:59:59,288846,288868,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:00,288869,288891,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:01,288892,288915,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:02,288916,288939,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:03,288940,288962,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:05,288964,288986,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:06,288987,289009,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:07,289011,289033,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:08,289034,289057,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:09,289058,289080,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:10,289081,289104,20,1,0,0,absent,0.9995,0.0001,0.0005,0,,,,,
2026-07-17,16:00:12,289105,289128,20,1,0,0,absent,0.9974,0.0003,0.0024,0,,,,,
2026-07-17,16:00:13,289128,289151,20,1,0,0,absent,0.9972,0.0003,0.0025,0,,,,,
2026-07-17,16:00:14,289152,289175,20,1,0,0,absent,0.9972,0.0003,0.0025,0,,,,,
2026-07-17,16:00:15,289176,289198,20,1,0,0,absent,0.9855,0.0006,0.0139,0,,,,,
2026-07-17,16:00:16,289199,289222,20,1,0,0,absent,0.9882,0.0002,0.0116,0,,,,,
2026-07-17,16:00:18,289223,289246,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:19,289247,289269,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:20,289270,289292,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:21,289294,289316,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:22,289318,289339,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:23,289341,289363,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:25,289364,289387,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:26,289388,289411,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:27,289412,289434,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:28,289435,289458,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:29,289459,289482,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:31,289483,289506,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:32,289507,289529,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:33,289530,289552,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:34,289553,289576,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:35,289577,289599,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:36,289600,289623,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:38,289624,289646,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:39,289648,289670,20,1,0,0,absent,0.9982,0.0002,0.0016,0,,,,,
2026-07-17,16:00:40,289671,289693,20,1,0,0,absent,0.9972,0.0003,0.0026,0,,,,,
2026-07-17,16:00:41,289695,289717,20,1,0,0,absent,0.9972,0.0003,0.0026,0,,,,,
2026-07-17,16:00:42,289718,289741,20,1,0,0,absent,0.9983,0.0002,0.0015,0,,,,,
2026-07-17,16:00:44,289742,289765,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:45,289766,289788,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:46,289789,289812,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:47,289813,289836,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:48,289837,289859,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:49,289860,289883,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:51,289884,289906,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:52,289907,289930,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:53,289931,289954,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:54,289955,289977,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:55,289979,290001,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:00:56,290002,290024,20,1,0,0,absent,0.9981,0.0002,0.0018,0,,,,,
2026-07-17,16:00:58,290025,290047,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:00:59,290049,290071,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:01:00,290072,290095,20,1,0,0,absent,0.9977,0.0002,0.0021,0,,,,,
2026-07-17,16:01:01,290096,290118,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:02,290119,290141,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:04,290142,290165,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:05,290167,290189,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:06,290190,290213,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:07,290214,290236,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:08,290238,290259,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:09,290261,290283,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:11,290284,290307,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:12,290308,290331,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:13,290332,290354,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:14,290356,290378,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:15,290379,290402,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:17,290403,290425,20,1,0,0,absent,0.9984,0.0001,0.0014,0,,,,,
2026-07-17,16:01:18,290427,290449,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:01:19,290450,290473,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:01:20,290474,290496,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:01:21,290498,290520,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:01:22,290521,290544,20,1,0,0,absent,0.9970,0.0003,0.0027,0,,,,,
2026-07-17,16:01:24,290545,290568,20,1,0,0,absent,0.9905,0.0004,0.0091,0,,,,,
2026-07-17,16:01:25,290569,290591,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:26,290593,290615,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:27,290616,290638,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:28,290640,290662,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:30,290663,290686,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:31,290687,290709,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:32,290710,290733,20,1,0,0,absent,0.9926,0.0010,0.0064,0,,,,,
2026-07-17,16:01:33,290734,290756,20,1,0,0,absent,0.9954,0.0006,0.0040,0,,,,,
2026-07-17,16:01:34,290758,290780,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:35,290781,290803,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:37,290804,290826,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:38,290828,290850,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:39,290851,290874,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:40,290875,290897,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:41,290898,290920,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:42,290922,290944,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:44,290945,290968,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:45,290969,290992,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:46,290993,291016,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:47,291017,291039,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:48,291040,291062,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:50,291063,291086,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:51,291087,291110,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:52,291111,291134,20,1,0,0,absent,0.9981,0.0002,0.0018,0,,,,,
2026-07-17,16:01:53,291135,291157,20,1,0,0,absent,0.9994,0.0001,0.0005,0,,,,,
2026-07-17,16:01:54,291158,291181,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:56,291182,291205,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:57,291206,291229,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:58,291230,291252,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:01:59,291253,291276,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:00,291277,291299,20,1,0,0,absent,0.9998,0.0000,0.0002,0,,,,,
2026-07-17,16:02:01,291300,291322,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:02:03,291324,291346,20,1,0,0,absent,0.9976,0.0002,0.0022,0,,,,,
2026-07-17,16:02:04,291347,291370,20,1,0,0,absent,0.9998,0.0000,0.0002,0,,,,,
2026-07-17,16:02:05,291371,291393,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:06,291395,291416,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:07,291418,291440,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:08,291441,291464,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:10,291465,291487,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:11,291489,291511,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:12,291512,291535,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:13,291536,291559,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:14,291560,291582,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:16,291583,291605,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:17,291607,291629,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:18,291630,291653,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:19,291654,291676,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:20,291678,291700,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:21,291701,291723,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:23,291724,291747,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:24,291748,291770,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:25,291771,291793,20,1,0,0,absent,0.9893,0.0003,0.0105,0,,,,,
2026-07-17,16:02:26,291795,291817,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:27,291818,291840,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:29,291842,291864,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:30,291866,291888,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:31,291889,291911,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:32,291913,291935,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:33,291936,291959,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,16:02:34,291960,291982,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
